Time::Relative Time!!R,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R,Channel1_R5_Area::EGFP_R5_Area!!R,Channel1_R5_IntensityMean::EGFP_R5_IntensityMean!!R,Channel1_R5_IntensitySum1::EGFP_R5_IntensitySum1!!R,Channel1_R5_IntensityMaximum::EGFP_R5_IntensityMaximum!!R,Channel1_R6_Area::EGFP_R6_Area!!R,Channel1_R6_IntensityMean::EGFP_R6_IntensityMean!!R,Channel1_R6_IntensitySum1::EGFP_R6_IntensitySum1!!R,Channel1_R6_IntensityMaximum::EGFP_R6_IntensityMaximum!!R,Channel1_R7_Area::EGFP_R7_Area!!R,Channel1_R7_IntensityMean::EGFP_R7_IntensityMean!!R,Channel1_R7_IntensitySum1::EGFP_R7_IntensitySum1!!R,Channel1_R7_IntensityMaximum::EGFP_R7_IntensityMaximum!!R,Channel1_R8_Area::EGFP_R8_Area!!R,Channel1_R8_IntensityMean::EGFP_R8_IntensityMean!!R,Channel1_R8_IntensitySum1::EGFP_R8_IntensitySum1!!R,Channel1_R8_IntensityMaximum::EGFP_R8_IntensityMaximum!!R,Channel1_R9_Area::EGFP_R9_Area!!R,Channel1_R9_IntensityMean::EGFP_R9_IntensityMean!!R,Channel1_R9_IntensitySum1::EGFP_R9_IntensitySum1!!R,Channel1_R9_IntensityMaximum::EGFP_R9_IntensityMaximum!!R,Channel1_R10_Area::EGFP_R10_Area!!R,Channel1_R10_IntensityMean::EGFP_R10_IntensityMean!!R,Channel1_R10_IntensitySum1::EGFP_R10_IntensitySum1!!R,Channel1_R10_IntensityMaximum::EGFP_R10_IntensityMaximum!!R,Channel1_R11_Area::EGFP_R11_Area!!R,Channel1_R11_IntensityMean::EGFP_R11_IntensityMean!!R,Channel1_R11_IntensitySum1::EGFP_R11_IntensitySum1!!R,Channel1_R11_IntensityMaximum::EGFP_R11_IntensityMaximum!!R,Channel1_R12_Area::EGFP_R12_Area!!R,Channel1_R12_IntensityMean::EGFP_R12_IntensityMean!!R,Channel1_R12_IntensitySum1::EGFP_R12_IntensitySum1!!R,Channel1_R12_IntensityMaximum::EGFP_R12_IntensityMaximum!!R,Channel1_R13_Area::EGFP_R13_Area!!R,Channel1_R13_IntensityMean::EGFP_R13_IntensityMean!!R,Channel1_R13_IntensitySum1::EGFP_R13_IntensitySum1!!R,Channel1_R13_IntensityMaximum::EGFP_R13_IntensityMaximum!!R,Channel1_R14_Area::EGFP_R14_Area!!R,Channel1_R14_IntensityMean::EGFP_R14_IntensityMean!!R,Channel1_R14_IntensitySum1::EGFP_R14_IntensitySum1!!R,Channel1_R14_IntensityMaximum::EGFP_R14_IntensityMaximum!!R
"Ms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9727.2498,10604.75,174.67880478088,4384438,240,10587.85,195.76907422187,4905973,276,10595.8775,190.0021133219,4765063,268,10585.7375,190.30975853123,4768211,277,10582.78,166.51165761738,4170784,241,10598.835,198.7015865423,4984628,283,10589.9625,386.36150009974,9684151,543,10589.54,184.21113948292,4617068,257,10594.1875,268.08937188435,6722341,371,10584.0475,179.92159993613,4507216,257,10588.2725,179.02318343243,4486500,244,10584.47,194.62230560434,4875678,265,10596.7225,182.44898528767,4576003,255,10591.6525,341.58550400894,8563207,524
9737.2573,10604.75,174.45079681275,4378715,244,10587.85,194.91624102155,4884601,268,10595.8775,200.2892061087,5023053,285,10585.7375,189.77114348433,4754716,279,10582.78,166.37979080166,4167481,269,10598.835,210.55509048872,5281985,317,10589.9625,382.46279672851,9586430,526,10589.54,184.53116022981,4625089,254,10594.1875,279.26189431705,7002492,385,10584.0475,180.09488643168,4511557,245,10588.2725,178.94174214916,4484459,242,10584.47,194.94263931024,4883703,266,10596.7225,182.05338702604,4566081,254,10591.6525,345.00131636683,8648838,528
9747.2647,10604.75,174.92792828685,4390691,242,10587.85,194.56472466081,4875792,275,10595.8775,210.825989872,5287305,301,10585.7375,188.46282179206,4721936,269,10582.78,166.7386617694,4176470,232,10598.835,221.73487204018,5562441,324,10589.9625,382.28633552763,9582007,527,10589.54,184.31156240026,4619585,262,10594.1875,287.48334995015,7208645,404,10584.0475,179.62628238394,4499818,261,10588.2725,179.01260923347,4486235,240,10584.47,194.6087737506,4875339,275,10596.7225,184.13472349587,4618283,270,10591.6525,344.03961067454,8624729,506
9757.2722,10604.75,174.49585657371,4379846,247,10587.85,194.05953711093,4863132,263,10595.8775,222.09812990949,5569999,330,10585.7375,188.16507683097,4714476,261,10582.78,166.51093899713,4170766,235,10598.835,234.69684286056,5887605,348,10589.9625,376.94901256733,9448227,524,10589.54,184.51133099266,4624592,285,10594.1875,297.96239282154,7471407,405,10584.0475,179.86331882959,4505756,251,10588.2725,179.08156099118,4487963,244,10584.47,194.65954813987,4876611,259,10596.7225,188.84115465891,4736325,261,10591.6525,346.88144720571,8695971,531
9767.2796,10604.75,175.20426294821,4397627,233,10587.85,193.44417398244,4847711,269,10595.8775,231.83966665338,5814307,343,10585.7375,187.09032129316,4687548,263,10582.78,166.89867454487,4180478,230,10598.835,245.5857051742,6160763,358,10589.9625,375.5157390784,9412302,507,10589.54,184.00171560804,4611819,267,10594.1875,304.51812562313,7635792,431,10584.0475,179.41850624726,4494613,258,10588.2725,179.07469773752,4487791,242,10584.47,194.43577359093,4871005,260,10596.7225,200.13269008413,5019528,281,10591.6525,346.00574414616,8674018,548
9777.2871,10604.75,174.72812749004,4385676,242,10587.85,192.86899441341,4833297,256,10595.8775,242.4804019299,6081166,365,10585.7375,186.80842147276,4680485,266,10582.78,166.84940913446,4179244,237,10598.835,257.64438332137,6463267,393,10589.9625,369.56261719529,9263087,528,10589.54,184.5071417172,4624487,255,10594.1875,313.81850448654,7868999,432,10584.0475,179.94990219951,4507925,255,10588.2725,178.90531104106,4483546,248,10584.47,194.78337058918,4879713,266,10596.7225,212.88903951198,5339470,305,10591.6525,348.41776696318,8734485,521
9787.2946,10604.75,175.12760956175,4395703,259,10587.85,192.37075019952,4820811,257,10595.8775,250.89828143068,6292278,381,10585.7375,185.47874675713,4647170,262,10582.78,166.98658575535,4182680,236,10598.835,267.31910228813,6705967,389,10589.9625,367.39724715739,9208812,506,10589.54,183.94964889882,4610514,253,10594.1875,318.94664007976,7997587,455,10584.0475,179.25232525648,4490450,245,10588.2725,179.030166394,4486675,248,10584.47,194.25498962159,4866476,296,10596.7225,228.73673298513,5736946,329,10591.6525,346.68084087917,8690942,520
9797.302,10604.75,174.70764940239,4385162,243,10587.85,192.13415802075,4814882,270,10595.8775,260.88667809721,6542777,390,10585.7375,185.20921971662,4640417,258,10582.78,167.11106675184,4185798,244,10598.835,278.22933110101,6979661,431,10589.9625,360.86878116896,9045176,499,10589.54,184.29907436961,4619272,261,10594.1875,327.01288135593,8199848,452,10584.0475,179.38948544968,4493886,247,10588.2725,179.00195522924,4485968,254,10584.47,194.53935813508,4873600,266,10596.7225,243.54228300307,6108284,355,10591.6525,348.74047628545,8742575,528
9807.3095,10604.75,175.21314741036,4397850,248,10587.85,191.40179569034,4796529,263,10595.8775,268.04721081383,6722356,410,10585.7375,184.12875673518,4613346,267,10582.78,167.24157617375,4189067,234,10598.835,286.51084270111,7187411,411,10589.9625,357.54410532615,8961843,516,10589.54,183.618376955,4602211,246,10594.1875,331.35605184447,8308753,456,10584.0475,178.88631192368,4481281,241,10588.2725,179.10163201788,4488466,258,10584.47,194.10562030976,4862734,269,10596.7225,260.07643235916,6522977,378,10591.6525,346.71781882006,8691869,508
9817.3169,10604.75,174.85501992032,4388861,253,10587.85,190.9977254589,4786403,278,10595.8775,276.81562263248,6942259,419,10585.7375,183.69135901018,4602387,250,10582.78,167.09565633983,4185412,238,10598.835,296.30415371123,7433086,430,10589.9625,351.02290045881,8798389,497,10589.54,183.9275055857,4609959,255,10594.1875,338.44075772682,8486402,467,10584.0475,179.14095245699,4487660,244,10588.2725,178.86484976657,4482532,250,10584.47,194.29346958327,4867440,264,10596.7225,274.00733623061,6872378,414,10591.6525,348.56835135027,8738260,514
9827.3244,10604.75,175.24788844622,4398722,236,10587.85,190.28056664006,4768431,286,10595.8775,282.41752063479,7082749,424,10585.7375,182.99984035123,4585061,270,10582.78,167.41192909614,4193334,242,10598.835,303.42151000558,7611632,444,10589.9625,347.11306602833,8700389,470,10589.54,183.2915336738,4594019,262,10594.1875,340.61647058824,8540958,491,10584.0475,178.92327651591,4482207,247,10588.2725,179.01117273852,4486199,243,10584.47,193.92759061153,4858274,279,10596.7225,289.2284996611,7254140,414,10591.6525,346.54824683873,8687618,525
9837.3319,10604.75,174.92163346614,4390533,238,10587.85,190.14744612929,4765095,261,10595.8775,290.26229115994,7279488,437,10585.7375,182.5660746358,4574193,250,10582.78,167.14128872565,4186555,240,10598.835,311.96818942837,7826034,451,10589.9625,340.9499700778,8545911,472,10589.54,183.54943345037,4600483,252,10594.1875,347.53499501496,8714440,472,10584.0475,179.01421100954,4484485,244,10588.2725,178.76313794342,4479983,246,10584.47,193.91353983714,4857922,289,10596.7225,301.61452892628,7564794,453,10591.6525,347.82831385376,8719708,543
9847.3393,10604.75,175.51673306773,4405470,240,10587.85,189.43487629689,4747238,254,10595.8775,294.31883248933,7381222,442,10585.7375,181.8415086809,4556039,275,10582.78,167.72041679975,4201061,248,10598.835,317.95328071434,7976176,466,10589.9625,337.19130261321,8451700,472,10589.54,182.75291254389,4580519,257,10594.1875,349.24319042871,8757273,476,10584.0475,178.77565765838,4478509,247,10588.2725,179.26399585013,4492535,260,10584.47,193.92890787163,4858307,269,10596.7225,315.49009210159,7912807,463,10591.6525,345.77214886912,8668162,511
9857.3468,10604.75,174.90501992032,4390116,237,10587.85,189.40546687949,4746501,257,10595.8775,301.64743410822,7565016,454,10585.7375,181.42119337458,4545508,255,10582.78,167.25467103162,4189395,235,10598.835,325.57593877063,8167398,486,10589.9625,330.79222022741,8291307,461,10589.54,183.42459304181,4597354,245,10594.1875,355.10500498505,8904258,479,10584.0475,178.91800726518,4482075,250,10588.2725,178.8192011492,4481388,251,10584.47,193.94962478046,4858826,264,10596.7225,325.87448666321,8173258,487,10591.6525,347.92189556823,8722054,521
9867.3542,10604.75,175.52151394422,4405590,236,10587.85,188.51073423783,4724079,252,10595.8775,304.40751226125,7634236,466,10585.7375,180.82199161844,4530495,253,10582.78,167.66743851805,4199734,238,10598.835,330.81296340588,8298774,481,10589.9625,326.98272491522,8195822,452,10589.54,182.4772183211,4573609,245,10594.1875,356.39058823529,8936494,490,10584.0475,178.85621332482,4480527,259,10588.2725,179.22213798332,4491486,247,10584.47,193.81634200862,4855487,257,10596.7225,337.9439017583,8475971,489,10591.6525,345.04718975627,8649988,538
9877.3617,10604.75,175.15418326693,4396370,240,10587.85,188.52745411014,4724498,261,10595.8775,311.01901989713,7800046,472,10585.7375,180.41213330673,4520226,254,10582.78,167.91895560524,4206034,234,10598.835,336.41895878179,8439406,483,10589.9625,320.81105126671,8041129,443,10589.54,183.03235716566,4587523,249,10594.1875,361.09834496511,9054541,500,10584.0475,178.75941080196,4478102,253,10588.2725,178.77578707953,4480300,247,10584.47,193.68030496567,4852079,268,10596.7225,346.8364100315,8699004,510,10591.6525,346.74877338546,8692645,528
9887.3692,10604.75,176.02513944223,4418231,248,10587.85,187.86504389465,4707898,263,10595.8775,313.46377447267,7861358,473,10585.7375,180.07754939134,4511843,249,10582.78,171.09637496008,4285622,241,10598.835,341.21864785139,8559811,494,10589.9625,317.31745461799,7953562,445,10589.54,182.31842483243,4569629,261,10594.1875,362.40031904287,9087188,515,10584.0475,178.84695221748,4480295,253,10588.2725,179.14364949523,4489519,247,10584.47,193.78408909468,4854679,267,10596.7225,357.52920537459,8967190,527,10591.6525,344.30695281024,8631431,521
9897.3766,10604.75,178.60454183267,4482974,262,10587.85,188.0740622506,4713136,268,10595.8775,318.95896965589,7999172,478,10585.7375,179.41624426262,4495274,261,10582.78,176.43708080486,4419396,256,10598.835,346.2428844774,8685849,489,10589.9625,311.0609615001,7796743,448,10589.54,182.99956112352,4586701,249,10594.1875,366.32502492522,9185600,527,10584.0475,178.73414234961,4477469,238,10588.2725,178.67846454651,4477861,262,10584.47,193.63639629571,4850979,265,10596.7225,364.36637295164,9138673,550,10591.6525,345.15549084527,8652703,518
9907.3841,10604.75,185.82215139442,4664136,257,10587.85,187.05450917797,4687586,265,10595.8775,319.91754057179,8023212,486,10585.7375,179.19505088805,4489732,244,10582.78,184.11042797828,4611598,276,10598.835,349.74400063781,8773678,493,10589.9625,307.63443048075,7710857,424,10589.54,181.97478455155,4561016,254,10594.1875,366.36989032901,9186725,507,10584.0475,178.53514829747,4472484,246,10588.2725,179.12485535294,4489048,250,10584.47,193.31394699026,4842901,260,10596.7225,372.97922730354,9354692,548,10591.6525,342.02672623559,8574268,512
9917.3915,10604.75,194.73569721116,4887866,279,10587.85,187.54864325619,4699969,269,10595.8775,325.20343713864,8155777,497,10585.7375,178.68058271802,4476842,255,10582.78,191.62300383264,4799773,284,10598.835,353.58813680938,8870112,507,10589.9625,301.59952124476,7559592,422,10589.54,182.57185604852,4575981,257,10594.1875,369.96989032901,9276995,529,10584.0475,178.24997006108,4465340,265,10588.2725,178.81752523842,4481346,262,10584.47,193.39246367556,4844868,256,10596.7225,378.4404529325,9491665,572,10591.6525,343.18935737365,8603414,542
9927.399,10604.75,206.55478087649,5184525,305,10587.85,186.659896249,4677697,249,10595.8775,325.97336416923,8175086,508,10585.7375,178.61568549192,4475216,245,10582.78,200.64512136698,5025759,308,10598.835,357.27561189508,8962616,514,10589.9625,298.4803111909,7481409,420,10589.54,182.03084104692,4562421,260,10594.1875,370.22360917248,9283357,512,10584.0475,178.56049658696,4473119,255,10588.2725,179.19097402338,4490705,243,10584.47,193.60027143541,4850074,257,10596.7225,386.27387265261,9688135,569,10591.6525,340.79708005904,8543442,523
9937.4064,10604.75,217.16553784861,5450855,342,10587.85,186.86548284118,4682849,256,10595.8775,330.2957454444,8283487,521,10585.7375,178.30181600479,4467352,243,10582.78,208.35040721814,5218761,345,10598.835,360.50502272184,9043629,516,10589.9625,292.82381807301,7339629,405,10589.54,182.52657197574,4574846,245,10594.1875,372.97619142572,9352378,535,10584.0475,178.33100475031,4467370,241,10588.2725,178.69374725669,4478244,243,10584.47,193.36104901804,4844081,256,10596.7225,390.39109285914,9791399,597,10591.6525,341.25150584387,8554834,537
9947.4139,10604.75,229.69780876494,5765415,340,10587.85,186.22230646449,4666731,248,10595.8775,330.73228597632,8294435,506,10585.7375,178.03240870086,4460602,265,10582.78,217.19494570425,5440299,369,10598.835,363.18356852428,9110823,513,10589.9625,290.22365848793,7274456,411,10589.54,181.92507181615,4559770,251,10594.1875,373.2035892323,9358080,521,10584.0475,178.47287533432,4470924,242,10588.2725,179.1917321735,4490724,255,10584.47,193.67906753952,4852048,266,10596.7225,397.47434312826,9969054,582,10591.6525,338.74482428497,8491994,497
9957.4214,10604.75,239.5141434263,6011805,354,10587.85,186.54832402235,4674901,259,10595.8775,334.13238167391,8379706,517,10585.7375,177.41321093594,4445088,248,10582.78,223.85116576174,5607024,361,10598.835,365.39771187116,9166367,521,10589.9625,284.45820865749,7129945,398,10589.54,182.3258059368,4569814,254,10594.1875,374.77814556331,9397562,526,10584.0475,178.32641411521,4467255,245,10588.2725,178.51091337137,4473662,246,10584.47,193.00191601469,4835084,256,10596.7225,400.11411028268,10035262,574,10591.6525,338.54569388488,8487002,527
9967.4288,10604.75,250.8880876494,6297291,367,10587.85,185.6415802075,4652178,251,10595.8775,333.51433470234,8364206,524,10585.7375,177.43037317901,4445518,249,10582.78,231.76796550623,5805324,385,10598.835,367.45228414255,9217908,540,10589.9625,281.11773389188,7046216,384,10589.54,181.47282955634,4548435,252,10594.1875,373.97794616152,9377497,510,10584.0475,178.38034409804,4468606,246,10588.2725,178.79956905151,4480896,249,10584.47,193.36839374102,4844265,260,10596.7225,404.91120768709,10155578,587,10591.6525,335.66600183494,8414811,503
9977.4363,10604.75,259.91003984064,6523742,396,10587.85,185.88942537909,4658389,248,10595.8775,337.29291439053,8458969,522,10585.7375,176.90576731191,4432374,239,10582.78,237.4816352603,5948440,397,10598.835,368.84286055968,9252792,515,10589.9625,276.56018352284,6931981,381,10589.54,181.93660229812,4560059,247,10594.1875,375.5510667996,9416943,533,10584.0475,178.04031775179,4460088,248,10588.2725,178.42300786082,4471459,256,10584.47,193.04925754431,4836270,259,10596.7225,407.79211355209,10227834,586,10591.6525,336.05875782839,8424657,498
9987.4437,10604.75,270.71402390438,6794922,408,10587.85,185.47617717478,4648033,260,10595.8775,336.81972965429,8447102,540,10585.7375,176.84957094392,4430966,251,10582.78,244.88418236985,6133859,418,10598.835,371.88096946504,9329006,561,10589.9625,274.0995411929,6870305,382,10589.54,181.45052665177,4547876,259,10594.1875,376.15581256231,9432107,525,10584.0475,178.60089417588,4474131,242,10588.2725,179.06603886517,4487574,257,10584.47,193.52638511895,4848223,273,10596.7225,412.77054343926,10352698,606,10591.6525,333.80497826,8368157,501
9997.4512,10604.75,277.49573705179,6965143,410,10587.85,185.92601755786,4659306,267,10595.8775,340.03445113442,8527724,534,10585.7375,176.45974855318,4421199,251,10582.78,249.53692909614,6250401,421,10598.835,372.72115921231,9350083,527,10589.9625,269.47887492519,6754488,365,10589.54,182.13549313757,4565044,256,10594.1875,377.01132602193,9453559,517,10584.0475,178.16817691909,4463291,237,10588.2725,178.46350903795,4472474,251,10584.47,192.91306083347,4832858,282,10596.7225,414.00055819146,10383548,624,10591.6525,332.75994255854,8341959,505
10007.4587,10604.75,286.02737051793,7179287,423,10587.85,184.75566640064,4629977,255,10595.8775,338.51792336218,8489691,536,10585.7375,176.46214328477,4421259,252,10582.78,255.62559885021,6402910,447,10598.835,374.11922984932,9385155,538,10589.9625,266.36437263116,6676423,374,10589.54,181.01536067667,4536969,252,10594.1875,375.71278165504,9420998,528,10584.0475,178.38457546605,4468712,252,10588.2725,178.88583855393,4483058,240,10584.47,193.1707648092,4839314,269,10596.7225,416.89195008174,10456067,610,10591.6525,330.09501775101,8275152,489
10017.4661,10604.75,292.40111553785,7339268,455,10587.85,185.47809257781,4648081,257,10595.8775,341.77499102835,8571375,524,10585.7375,175.7847934544,4404288,251,10582.78,259.29311721495,6494774,433,10598.835,374.49003428207,9394457,523,10589.9625,262.25549571115,6573434,365,10589.54,181.86187360358,4558186,250,10594.1875,376.63760717847,9444188,523,10584.0475,177.8671909305,4455751,248,10588.2725,178.32923666254,4469109,257,10584.47,192.81690084624,4830449,258,10596.7225,419.09265978231,10511263,611,10591.6525,329.35769276796,8256668,494
10027.4736,10604.75,300.64027888446,7546071,450,10587.85,184.79832402235,4631046,255,10595.8775,340.72307508274,8544994,534,10585.7375,176.35110756336,4418477,245,10582.78,265.54778824657,6651441,460,10598.835,377.33799728933,9465901,543,10589.9625,260.27129463395,6523700,369,10589.54,181.45335939994,4547947,251,10594.1875,377.09746759721,9455719,524,10584.0475,178.39263901641,4468914,246,10588.2725,179.02609632497,4486573,247,10584.47,193.45433498324,4846418,271,10596.7225,421.88218173119,10581227,639,10591.6525,326.93645538314,8195970,487
10037.481,10604.75,305.3122310757,7663337,447,10587.85,185.12079010375,4639127,263,10595.8775,343.12149607241,8605144,530,10585.7375,175.51586509679,4397550,239,10582.78,268.40661929096,6723049,506,10598.835,376.59292035398,9447210,533,10589.9625,256.31394374626,6424509,368,10589.54,181.72135333546,4554664,250,10594.1875,376.80745762712,9448447,532,10584.0475,177.96706718295,4458253,243,10588.2725,178.56406368461,4474994,250,10584.47,192.68848794507,4827232,278,10596.7225,422.94378214585,10607853,646,10591.6525,324.7987953249,8142381,505
10047.4885,10604.75,312.09282868526,7833530,504,10587.85,184.39421388667,4620919,266,10595.8775,341.53359384346,8565321,529,10585.7375,175.82159249651,4405210,258,10582.78,273.24708559566,6844293,458,10598.835,378.55014749263,9496309,534,10589.9625,253.72300019948,6359567,352,10589.54,181.2000877753,4541599,247,10594.1875,376.43928215354,9439215,520,10584.0475,178.22362380743,4464680,243,10588.2725,178.82646342923,4481570,246,10584.47,193.33925435095,4843535,258,10596.7225,424.31174993023,10642163,622,10591.6525,321.7471777893,8065880,493
10057.4959,10604.75,315.2022310757,7911576,474,10587.85,184.97110933759,4635376,247,10595.8775,343.81422704255,8622517,540,10585.7375,175.18814607863,4389339,244,10582.78,275.31224049824,6896021,465,10598.835,377.35549709001,9466340,530,10589.9625,250.06870137642,6267972,345,10589.54,181.65544206831,4553012,272,10594.1875,376.03421734796,9429058,525,10584.0475,177.86040477426,4455581,243,10588.2725,178.34759187582,4469569,255,10584.47,192.62665655437,4825683,261,10596.7225,425.03201626729,10660228,624,10591.6525,318.56352467191,7986069,464
10067.5034,10604.75,320.91362549801,8054932,485,10587.85,184.03072625698,4611810,251,10595.8775,341.37972008453,8561462,549,10585.7375,175.41512672121,4395026,252,10582.78,279.39595975727,6998310,467,10598.835,378.84274097106,9503649,544,10589.9625,247.42780769998,6201778,337,10589.54,180.92016437919,4534583,251,10594.1875,375.19960119641,9408130,524,10584.0475,178.01504929943,4459455,247,10588.2725,178.68433023423,4478008,243,10584.47,193.18541433818,4839681,258,10596.7225,424.91407838603,10657270,635,10591.6525,314.93019266824,7894985,469
10077.5109,10604.75,323.96035856574,8131405,488,10587.85,184.63228252195,4626885,251,10595.8775,343.38115554847,8611656,537,10585.7375,174.73953302734,4378099,256,10582.78,281.09505748962,7040869,482,10598.835,377.50542135055,9470101,534,10589.9625,244.56900059844,6130122,341,10589.54,181.57835939994,4551080,241,10594.1875,374.40354935194,9388169,540,10584.0475,177.65881601533,4450531,249,10588.2725,178.12174294721,4463909,243,10584.47,192.67579434776,4826914,261,10596.7225,425.9082173757,10682204,637,10591.6525,311.70936216044,7814242,463
10087.5183,10604.75,329.54509960159,8271582,525,10587.85,184.01823623304,4611497,246,10595.8775,342.07464412457,8578890,534,10585.7375,175.17760925963,4389075,262,10582.78,285.2556691153,7145084,479,10598.835,379.41784262138,9518076,547,10589.9625,242.51075204468,6078532,333,10589.54,180.96504947335,4535708,242,10594.1875,374.70911266201,9395831,530,10584.0475,178.09732146421,4461516,253,10588.2725,178.96668129763,4485084,265,10584.47,193.35418329874,4843909,257,10596.7225,426.37243331606,10693847,615,10591.6525,308.12018828035,7724265,449
10097.5258,10604.75,331.20490039841,8313243,520,10587.85,184.19321628093,4615882,248,10595.8775,343.10666294509,8604772,545,10585.7375,174.5117142287,4372391,252,10582.78,285.98650590866,7163390,492,10598.835,377.61344973292,9472811,566,10589.9625,239.71693596649,6008505,342,10589.54,181.3230130865,4544680,244,10594.1875,372.64502492522,9344074,529,10584.0475,177.53423017045,4447410,246,10588.2725,178.15462272056,4464733,247,10584.47,192.16509659907,4814120,260,10596.7225,426.08847334636,10686725,655,10591.6525,303.59264430173,7610764,457
